a_hat,b_hat,sigma1_hat,nll,success,case,df
5.0,1.069871687970558,1e-06,260.6836292560328,True,"a=5, b=0.9, s1=1",
5.0,2.3466336886617514,1e-06,264.11431220981706,True,"a=5, b=0.9, s1=1",
5.0,0.03817844851624778,1e-06,264.95889512168054,True,"a=5, b=0.9, s1=1",
5.0,1.0004479449277708,1e-06,265.71885017451376,True,"a=5, b=0.9, s1=1",
5.0,0.30260333868555356,1e-06,267.45608485628065,True,"a=5, b=0.9, s1=1",
5.0,2.5023591283056534,1e-06,271.92867483564487,True,"a=5, b=0.9, s1=1",
5.0,0.16753818534162732,1e-06,266.58209597654184,True,"a=5, b=0.9, s1=1",
5.0,-0.7057300054325444,1e-06,261.2585984386584,True,"a=5, b=0.9, s1=1",
5.0,0.28000808766211494,1e-06,270.75421156035003,True,"a=5, b=0.9, s1=1",
5.0,0.4860373433675342,1e-06,260.35798056305725,True,"a=5, b=0.9, s1=1",
5.0,0.5868123373684448,1e-06,263.3674981487431,True,"a=5, b=0.9, s1=1",
5.0,0.41439486023350425,1e-06,266.5521723110445,True,"a=5, b=0.9, s1=1",
5.0,0.4401467592164009,1e-06,264.848243226724,True,"a=5, b=0.9, s1=1",
5.0,0.25922177760477066,2.2270579463101023e-05,269.12542396262324,True,"a=5, b=0.9, s1=1",
5.0,0.4219151806384783,1e-06,261.9833181625026,True,"a=5, b=0.9, s1=1",
5.0,-0.09115775714438533,1e-06,265.8584816264588,True,"a=5, b=0.9, s1=1",
5.0,1.8544806576405823,1e-06,260.8789814110263,True,"a=5, b=0.9, s1=1",
5.0,-2.018833745516639,1e-06,261.04521042188225,True,"a=5, b=0.9, s1=1",
5.0,0.6474125867767259,1e-06,260.46818897302967,True,"a=5, b=0.9, s1=1",
5.0,1.2130837584994925,1e-06,266.1783364871478,True,"a=5, b=0.9, s1=1",
5.0,1.4615069585240879,1e-06,269.72330381527496,True,"a=5, b=0.9, s1=1",
5.0,1.1597300876311962,1e-06,262.95626744700223,True,"a=5, b=0.9, s1=1",
